# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²),MaxQ (kg / ( m* s^2 ))
9.38,3656.828,4076.828,698.76,703.499,52.647,53.136,402.348,0.227,402.348,89.968,81.521,7.192,43.47,-80.535,0.002,0,0.086,0.026,83.347,89.953,8.352e4,1.718e4,214.572,0.729,9.792,407.604,342.254,3.216,7923.59,9.688,2672.628,0.41,0.167,0.141,0.101,0.41,2.292e-4,5.061e-4,-3.576e-4,0,0,0,0,1.516e-7,0,0,-11.499,610.391,8.127e-4,324.33,2.169,1.899e8,20.32,324.293,0.03,0.309,0.075,2.011e5
9.41,3677.815,4097.815,700.342,705.096,52.849,53.34,404.796,0.229,404.796,89.968,81.737,7.221,43.47,-80.535,0.002,0,0.091,0.03,83.345,89.953,8.339e4,1.704e4,214.276,0.728,9.792,407.778,342.042,3.235,7933.46,9.716,2674.043,0.409,0.167,0.141,0.101,0.409,1.997e-4,2.111e-4,-2.369e-4,0,0,0,0,1.713e-7,0,0,-11.636,608.749,8.109e-4,324.248,2.175,1.9e8,20.32,324.293,0.01,0.309,0.075,2.016e5
9.42,3684.821,4104.821,700.871,705.63,52.917,53.409,405.614,0.23,405.614,89.968,81.809,7.231,43.47,-80.535,0.001,0,0.092,0.033,83.344,89.953,8.334e4,1.7e4,214.177,0.728,9.792,407.845,341.971,3.242,7936.75,9.725,2674.509,0.409,0.167,0.141,0.101,0.409,1.843e-4,5.736e-4,-1.59e-4,0,0,0,0,1.754e-7,0,0,-11.681,608.201,8.103e-4,324.22,2.176,1.9e8,20.32,324.293,0.015,0.31,0.075,2.017e5
9.435,3695.34,4115.34,701.663,706.429,52.715,53.206,406.842,0.231,406.842,89.967,81.918,7.212,43.47,-80.535,0.001,0,0.094,0.037,83.342,89.953,8.327e4,1.693e4,214.095,0.727,9.792,408.051,341.921,3.254,7916.315,9.708,2675.191,0.408,0.167,0.141,0.101,0.408,1.564e-4,3.99e-5,4.23e-4,0,0,0,0,1.819e-7,0,0,-11.75,607.378,8.095e-4,324.179,2.179,1.901e8,20.32,324.293,0.015,0.31,0.075,2.02e5
9.45,3705.871,4125.871,702.453,707.226,52.513,53.003,408.072,0.232,408.072,89.967,82.026,7.192,43.47,-80.535,9.523e-4,0,0.094,0.041,83.341,89.952,8.321e4,1.686e4,214.013,0.727,9.792,408.284,341.87,3.268,7895.88,9.691,2675.848,0.408,0.166,0.141,0.101,0.408,1.242e-4,1.758e-4,7.104e-5,0,0,0,0,1.814e-7,0,0,-11.818,606.554,8.086e-4,324.137,2.182,1.901e8,20.32,324.293,0.023,0.31,0.075,2.022e5
9.473,3721.689,4141.689,703.638,708.421,52.825,53.318,409.919,0.234,409.919,89.967,82.188,7.235,43.47,-80.535,5.47e-4,0,0.088,0.057,83.338,89.951,8.307e4,1.673e4,213.696,0.726,9.792,408.942,341.639,3.312,7914.563,9.73,2676.817,0.408,0.166,0.141,0.101,0.408,7.094e-5,3.158e-4,-3.743e-4,0,0,0,0,1.592e-7,0,0,-11.921,605.317,8.072e-4,324.075,2.186,1.902e8,20.32,324.293,0.007,0.311,0.075,2.026e5
9.48,3726.968,4146.968,704.034,708.822,52.929,53.423,410.536,0.234,410.536,89.967,82.242,7.25,43.47,-80.535,4.121e-4,0,0.079,0.07,83.337,89.951,8.303e4,1.668e4,213.592,0.726,9.792,409.153,341.562,3.326,7920.79,9.743,2677.14,0.407,0.166,0.141,0.1,0.407,5.335e-5,5.687e-4,-2.416e-4,0,0,0,0,1.281e-7,0,0,-11.955,604.904,8.068e-4,324.054,2.187,1.902e8,20.32,324.293,0.011,0.311,0.075,2.027e5
9.491,3734.892,4154.892,704.629,709.422,52.861,53.355,411.461,0.235,411.461,89.967,82.324,7.246,43.47,-80.535,2.432e-4,0,0.037,0.099,83.336,89.951,8.298e4,1.663e4,213.509,0.726,9.792,406.654,341.507,3.206,7912.379,9.738,2677.619,0.407,0.166,0.141,0.1,0.407,3.176e-5,-1.15e-4,-2.157e-4,0,0,0,0,2.753e-8,0,0,-12.007,604.284,8.061e-4,324.023,2.189,1.902e8,20.32,324.293,0.019,0.311,0.076,2.029e5
9.51,3748.113,4168.113,705.619,710.421,52.748,53.242,413.006,0.237,413.006,89.967,82.459,7.239,43.47,-80.535,3.478e-4,0,-0.095,0.049,83.334,89.95,8.289e4,1.655e4,213.373,0.725,9.792,399.446,341.415,2.856,7898.36,9.731,2678.392,0.407,0.166,0.141,0.1,0.407,4.668e-5,4.799e-4,-4.108e-5,0,0,0,0,-1.828e-7,0,0,-12.093,603.249,8.05e-4,323.971,2.193,1.903e8,20.32,324.293,0.03,0.312,0.076,2.031e5
9.54,3769.305,4189.305,707.195,712.011,52.302,52.795,415.483,0.239,415.483,89.967,82.676,7.196,43.47,-80.535,9.085e-4,0,-0.105,0.006,83.331,89.948,8.275e4,1.641e4,213.197,0.725,9.792,403.231,341.306,3.047,7853.53,9.693,2679.54,0.406,0.165,0.141,0.1,0.406,1.196e-4,2.014e-4,-2.699e-4,0,0,0,0,-2.224e-7,0,0,-12.23,601.591,8.032e-4,323.887,2.198,1.904e8,20.32,324.293,0.03,0.312,0.076,2.036e5
9.57,3790.545,4210.545,708.772,713.603,52.852,53.349,417.967,0.241,417.967,89.967,82.893,7.269,43.47,-80.535,0.001,0,-0.1,-0.007,83.328,89.947,8.258e4,1.624e4,212.771,0.724,9.792,404.09,340.987,3.105,7890.07,9.757,2680.649,0.405,0.165,0.141,0.1,0.405,1.826e-4,5.245e-4,-3.304e-4,0,0,0,0,-2.013e-7,0,0,-12.369,599.93,8.014e-4,323.804,2.204,1.905e8,20.32,324.293,0.02,0.313,0.076,2.041e5
9.59,3804.731,4224.731,709.826,714.667,52.537,53.033,419.626,0.243,419.626,89.967,83.038,7.236,43.47,-80.535,0.002,0,-0.095,-0.01,83.326,89.946,8.246e4,1.612e4,212.606,0.723,9.792,404.262,340.882,3.119,7857.03,9.731,2681.369,0.405,0.165,0.141,0.1,0.405,2.127e-4,9.886e-4,5.585e-5,0,0,0,0,-1.818e-7,0,0,-12.461,598.82,8.002e-4,323.748,2.207,1.905e8,20.32,324.293,0.03,0.313,0.076,2.044e5
9.62,3826.049,4246.049,711.4,716.255,52.373,52.868,422.12,0.245,422.12,89.967,83.255,7.221,43.47,-80.535,0.002,0,-0.084,-0.013,83.323,89.945,8.233e4,1.598e4,212.38,0.722,9.792,404.456,340.727,3.136,7835.948,9.721,2682.367,0.404,0.164,0.14,0.099,0.404,2.258e-4,0.001,3.305e-4,0,0,0,0,-1.403e-7,0,0,-12.599,597.152,7.984e-4,323.664,2.213,1.906e8,20.32,324.293,0.01,0.313,0.076,2.048e5
9.63,3833.166,4253.166,711.923,716.783,52.319,52.814,422.953,0.246,422.953,89.967,83.327,7.215,43.47,-80.535,0.002,0,-0.082,-0.015,83.323,89.945,8.228e4,1.594e4,212.305,0.722,9.792,404.528,340.675,3.142,7828.92,9.717,2682.682,0.404,0.164,0.14,0.099,0.404,2.223e-4,9.555e-4,-9.793e-5,0,0,0,0,-1.322e-7,0,0,-12.646,596.595,7.978e-4,323.636,2.215,1.906e8,20.32,324.293,0.015,0.314,0.076,2.05e5
9.645,3843.85,4263.85,712.709,717.576,52.43,52.926,424.204,0.247,424.204,89.967,83.435,7.228,43.47,-80.535,0.002,0,-0.076,-0.018,83.321,89.944,8.221e4,1.587e4,212.154,0.722,9.792,404.596,340.564,3.151,7834.475,9.732,2683.144,0.403,0.164,0.14,0.099,0.403,2.11e-4,7.215e-4,1.869e-5,0,0,0,0,-1.157e-7,0,0,-12.715,595.759,7.969e-4,323.594,2.218,1.906e8,20.32,324.293,0.015,0.314,0.076,2.052e5
9.66,3854.547,4274.547,713.496,718.371,52.542,53.039,425.456,0.248,425.456,89.967,83.544,7.241,43.47,-80.535,0.001,0,-0.072,-0.018,83.32,89.944,8.215e4,1.58e4,212.004,0.722,9.792,404.685,340.453,3.161,7840.03,9.747,2683.6,0.403,0.164,0.14,0.099,0.403,1.922e-4,4.984e-4,-3.167e-4,0,0,0,0,-1.031e-7,0,0,-12.785,594.922,7.96e-4,323.551,2.22,1.907e8,20.32,324.293,0.022,0.314,0.076,2.054e5
9.682,3870.614,4290.614,714.676,719.562,52.326,52.821,427.338,0.25,427.338,89.967,83.707,7.214,43.47,-80.535,0.001,0,-0.068,-0.023,83.319,89.944,8.201e4,1.567e4,211.793,0.721,9.792,405.112,340.31,3.189,7814.47,9.731,2684.259,0.402,0.163,0.14,0.099,0.402,1.551e-4,2.018e-4,-1.67e-4,0,0,0,0,-9.01e-8,0,0,-12.889,593.665,7.946e-4,323.488,2.224,1.907e8,20.32,324.293,0.008,0.314,0.077,2.057e5
9.69,3875.975,4295.975,715.068,719.957,52.254,52.748,427.966,0.25,427.966,89.967,83.761,7.205,43.47,-80.535,0.001,0,-0.065,-0.024,83.318,89.944,8.197e4,1.563e4,211.723,0.721,9.792,405.319,340.262,3.202,7805.95,9.726,2684.467,0.402,0.163,0.14,0.099,0.402,1.412e-4,2.982e-4,2.564e-4,0,0,0,0,-8.451e-8,0,0,-12.924,593.246,7.942e-4,323.467,2.226,1.907e8,20.32,324.293,0.011,0.315,0.077,2.058e5
9.701,3884.023,4304.023,715.656,720.55,52.17,52.664,428.909,0.251,428.909,89.966,83.842,7.194,43.47,-80.535,9.335e-4,0,-0.062,-0.028,83.317,89.944,8.192e4,1.558e4,211.645,0.72,9.792,405.777,340.208,3.227,7796.249,9.719,2684.767,0.402,0.163,0.14,0.099,0.402,1.194e-4,6.922e-5,-2.94e-5,0,0,0,0,-7.685e-8,0,0,-12.976,592.616,7.935e-4,323.435,2.228,1.908e8,20.32,324.293,0.019,0.315,0.077,2.06e5
9.72,3897.451,4317.451,716.633,721.536,52.031,52.524,430.482,0.252,430.482,89.966,83.976,7.176,43.47,-80.535,6.589e-4,0,-0.052,-0.041,83.316,89.943,8.184e4,1.55e4,211.514,0.72,9.792,406.684,340.119,3.276,7780.08,9.709,2685.239,0.401,0.163,0.14,0.098,0.401,8.374e-5,7.726e-4,3.065e-5,0,0,0,0,-5.265e-8,0,0,-13.063,591.565,7.924e-4,323.382,2.231,1.908e8,20.32,324.293,0.02,0.316,0.077,2.063e5
9.74,3911.794,4331.794,717.675,722.588,52.228,52.722,432.163,0.254,432.163,89.966,84.12,7.196,43.47,-80.535,4.111e-4,0,-0.016,-0.062,83.315,89.943,8.171e4,1.537e4,211.221,0.719,9.791,403.97,339.902,3.153,7788.64,9.735,2685.72,0.401,0.163,0.14,0.098,0.401,5.271e-5,3.083e-5,-5.05e-6,0,0,0,0,0,0,0,-13.157,590.443,7.911e-4,323.326,2.235,1.908e8,20.32,324.293,0.03,0.316,0.077,2.065e5
9.77,3933.348,4353.348,719.24,724.167,52.079,52.571,434.69,0.256,434.69,89.966,84.336,7.174,43.47,-80.535,5.522e-4,0,0.056,-0.038,83.313,89.944,8.157e4,1.523e4,210.982,0.719,9.791,396.131,339.734,2.775,7768.35,9.727,2686.397,0.4,0.162,0.14,0.098,0.4,7.29e-5,3.619e-4,-4.819e-4,0,0,0,0,6.048e-8,0,0,-13.297,588.757,7.893e-4,323.241,2.24,1.909e8,20.32,324.293,0.04,0.316,0.077,2.07e5
9.81,3962.159,4382.159,721.322,726.269,52.038,52.529,438.069,0.26,438.069,89.966,84.622,7.166,43.47,-80.535,0.001,0,0.071,7.802e-5,83.31,89.945,8.138e4,1.504e4,210.628,0.718,9.791,399.598,339.478,2.959,7754.22,9.731,2687.206,0.399,0.162,0.14,0.098,0.399,1.353e-4,3.797e-4,-2.051e-4,0,0,0,0,9.839e-8,0,0,-13.484,586.503,7.869e-4,323.128,2.248,1.909e8,20.32,324.293,0.02,0.317,0.077,2.075e5
9.83,3976.596,4396.596,722.363,727.319,52.015,52.506,439.763,0.261,439.763,89.966,84.766,7.163,43.47,-80.535,0.001,0,0.075,0.012,83.308,89.947,8.125e4,1.491e4,210.38,0.717,9.791,400.978,339.298,3.035,7744.63,9.735,2687.568,0.399,0.162,0.14,0.098,0.399,1.583e-4,2.563e-5,-1.733e-4,0,0,0,0,1.089e-7,0,0,-13.578,585.373,7.856e-4,323.071,2.251,1.91e8,20.32,324.293,0.03,0.317,0.077,2.078e5
9.86,3998.29,4418.29,723.924,728.894,52.039,52.53,442.309,0.264,442.309,89.966,84.981,7.167,43.47,-80.535,0.001,0,0.079,0.026,83.306,89.949,8.112e4,1.478e4,210.118,0.716,9.791,402.446,339.106,3.117,7739.01,9.743,2688.149,0.398,0.161,0.14,0.097,0.398,1.752e-4,9.541e-4,-2.647e-4,0,0,0,0,1.211e-7,0,0,-13.719,583.676,7.838e-4,322.985,2.257,1.91e8,20.32,324.293,0.04,0.318,0.078,2.082e5
9.9,4027.289,4447.289,725.999,730.989,51.756,52.247,445.714,0.267,445.714,89.966,85.267,7.141,43.47,-80.534,0.001,0,0.081,0.05,83.302,89.951,8.093e4,1.459e4,209.793,0.715,9.791,404.148,338.876,3.212,7706.2,9.725,2690.259,0.397,0.161,0.139,0.097,0.397,1.505e-4,5.067e-4,-4.063e-4,0,0,0,0,1.267e-7,0,0,-13.907,581.407,7.813e-4,322.871,2.264,1.911e8,20.32,324.293,0.02,0.319,0.078,2.087e5
9.92,4041.819,4461.819,727.038,732.038,52.106,52.599,447.421,0.268,447.421,89.966,85.41,7.187,43.47,-80.534,9.997e-4,0,0.072,0.07,83.301,89.952,8.081e4,1.447e4,209.484,0.715,9.791,404.778,338.634,3.255,7728.25,9.767,2691.284,0.397,0.161,0.139,0.097,0.397,1.251e-4,4.163e-4,4.994e-4,0,0,0,0,9.783e-8,0,0,-14.002,580.27,7.8e-4,322.814,2.268,1.911e8,20.32,324.293,0.03,0.32,0.078,2.09e5
9.95,4063.654,4483.654,728.598,733.612,51.905,52.398,449.986,0.271,449.986,89.966,85.625,7.172,43.47,-80.534,7.422e-4,0,0.031,0.096,83.298,89.952,8.067e4,1.432e4,209.235,0.714,9.791,402.161,338.456,3.135,7704.52,9.755,2692.787,0.397,0.161,0.139,0.097,0.397,9.355e-5,4.461e-4,-1.389e-4,0,0,0,0,1.816e-8,0,0,-14.144,578.562,7.782e-4,322.728,2.273,1.911e8,20.32,324.293,0.01,0.32,0.078,2.094e5
9.96,4070.942,4490.942,729.117,734.136,51.838,52.331,450.843,0.272,450.843,89.965,85.697,7.167,43.47,-80.534,6.972e-4,0,0.007,0.101,83.297,89.952,8.062e4,1.428e4,209.152,0.714,9.791,399.71,338.397,3.017,7696.61,9.751,2693.268,0.396,0.161,0.139,0.097,0.396,8.867e-5,7.558e-4,1.22e-4,0,0,0,0,0,0,0,-14.191,577.992,7.776e-4,322.699,2.275,1.911e8,20.32,324.293,0.015,0.321,0.078,2.095e5
9.975,4081.885,4501.885,729.894,734.92,51.813,52.307,452.129,0.273,452.129,89.965,85.805,7.169,43.47,-80.534,6.953e-4,0,-0.03,0.097,83.295,89.951,8.053e4,1.418e4,208.973,0.713,9.791,395.857,338.264,2.834,7689.702,9.753,2694.009,0.396,0.16,0.139,0.096,0.396,8.972e-5,2.573e-4,3.924e-4,0,0,0,0,-1.719e-8,0,0,-14.262,577.143,7.766e-4,322.656,2.278,1.912e8,20.32,324.293,0.005,0.321,0.078,2.097e5
9.98,4085.535,4505.535,730.153,735.182,51.804,52.298,452.558,0.273,452.558,89.965,85.84,7.169,43.47,-80.534,7.145e-4,0,-0.042,0.092,83.294,89.951,8.05e4,1.415e4,208.913,0.713,9.791,394.934,338.22,2.791,7687.4,9.754,2694.306,0.396,0.16,0.139,0.096,0.396,9.25e-5,5.615e-5,-2.856e-4,0,0,0,0,-3.302e-8,0,0,-14.286,576.873,7.763e-4,322.642,2.279,1.912e8,20.32,324.293,0.007,0.321,0.078,2.098e5
9.987,4091.012,4511.012,730.542,735.574,51.77,52.264,453.202,0.274,453.202,89.965,85.894,7.167,43.47,-80.534,7.595e-4,0,-0.056,0.083,83.294,89.951,8.046e4,1.412e4,208.852,0.713,9.791,394.082,338.175,2.751,7683.04,9.752,2694.75,0.396,0.16,0.139,0.096,0.396,9.861e-5,3.244e-5,-6.939e-5,0,0,0,0,-5.988e-8,0,0,-14.322,576.466,7.759e-4,322.62,2.28,1.912e8,20.32,324.293,0.011,0.322,0.078,2.099e5
9.999,4099.234,4519.234,731.124,736.162,51.719,52.213,454.169,0.275,454.169,89.965,85.975,7.165,43.47,-80.534,8.495e-4,0,-0.071,0.07,83.293,89.951,8.041e4,1.407e4,208.761,0.713,9.791,393.789,338.108,2.74,7676.5,9.75,2695.41,0.396,0.16,0.139,0.096,0.396,1.103e-4,3.774e-4,3.808e-4,0,0,0,0,-9.545e-8,0,0,-14.375,575.857,7.752e-4,322.588,2.282,1.912e8,20.32,324.293,0.011,0.322,0.078,2.101e5
10.01,4107.463,4527.463,731.705,736.749,51.669,52.163,455.137,0.276,455.137,89.965,86.055,7.162,43.47,-80.534,9.558e-4,0,-0.081,0.057,83.291,89.95,8.036e4,1.402e4,208.669,0.712,9.791,394.159,338.041,2.762,7669.96,9.748,2696.06,0.395,0.16,0.139,0.096,0.395,1.237e-4,4.654e-4,-1.023e-4,0,0,0,0,-1.248e-7,0,0,-14.429,575.246,7.746e-4,322.555,2.284,1.912e8,20.32,324.293,0.017,0.322,0.078,2.102e5
10.027,4119.818,4539.818,732.577,737.628,51.607,52.101,456.59,0.277,456.59,89.965,86.176,7.159,43.47,-80.534,0.001,0,-0.087,0.042,83.29,89.949,8.029e4,1.395e4,208.531,0.712,9.791,395.138,337.939,2.815,7661.359,9.746,2697.016,0.395,0.16,0.139,0.096,0.395,1.432e-4,1.566e-5,-1.741e-4,0,0,0,0,-1.407e-7,0,0,-14.509,574.33,7.736e-4,322.507,2.287,1.912e8,20.32,324.293,0.013,0.323,0.079,2.104e5
10.04,4129.437,4549.437,733.254,738.311,51.559,52.053,457.722,0.278,457.722,89.965,86.27,7.156,43.47,-80.534,0.001,0,-0.089,0.031,83.289,89.948,8.023e4,1.389e4,208.423,0.712,9.791,396.055,337.86,2.864,7654.67,9.745,2697.745,0.395,0.16,0.139,0.096,0.395,1.562e-4,4.204e-4,3.557e-5,0,0,0,0,-1.495e-7,0,0,-14.571,573.616,7.728e-4,322.469,2.29,1.913e8,20.32,324.293,0.02,0.323,0.079,2.106e5
10.06,4143.883,4563.883,734.27,739.337,51.639,52.135,459.421,0.28,459.422,89.965,86.411,7.169,43.47,-80.534,0.001,0,-0.089,0.017,83.287,89.947,8.014e4,1.379e4,208.217,0.711,9.791,397.356,337.701,2.936,7656.506,9.758,2698.82,0.395,0.16,0.139,0.096,0.395,1.72e-4,8.699e-4,1.541e-4,0,0,0,0,-1.494e-7,0,0,-14.665,572.545,7.716e-4,322.412,2.293,1.913e8,20.32,324.293,0.02,0.323,0.079,2.109e5
10.08,4158.809,4578.809,735.319,740.396,51.723,52.219,461.178,0.281,461.178,89.965,86.557,7.181,43.47,-80.534,0.001,0,-0.088,0.006,83.285,89.945,8.004e4,1.37e4,208.005,0.711,9.791,398.597,337.537,3.005,7658.4,9.773,2699.914,0.394,0.16,0.139,0.096,0.394,1.82e-4,3.87e-4,4.884e-4,0,0,0,0,-1.436e-7,0,0,-14.762,571.438,7.704e-4,322.353,2.297,1.913e8,20.32,324.293,0.02,0.324,0.079,2.112e5
10.1,4173.525,4593.525,736.351,741.438,51.43,51.924,462.911,0.283,462.911,89.965,86.7,7.149,43.47,-80.534,0.001,0,-0.083,-0.006,83.283,89.943,7.992e4,1.358e4,207.821,0.71,9.791,399.698,337.407,3.065,7628.45,9.749,2700.957,0.394,0.16,0.139,0.096,0.394,1.854e-4,0.001,3.599e-4,0,0,0,0,-1.267e-7,0,0,-14.858,570.347,7.692e-4,322.295,2.3,1.914e8,20.32,324.293,0.03,0.324,0.079,2.114e5
10.13,4195.639,4615.639,737.893,742.994,51.371,51.865,465.515,0.286,465.515,89.965,86.915,7.143,43.47,-80.534,0.001,0,-0.074,-0.02,83.281,89.941,7.979e4,1.344e4,207.558,0.709,9.791,401.017,337.209,3.14,7616.998,9.751,2702.46,0.393,0.159,0.139,0.095,0.393,1.738e-4,1.957e-4,-1.739e-4,0,0,0,0,-1.007e-7,0,0,-15.002,568.706,7.675e-4,322.208,2.306,1.914e8,20.32,324.293,0.01,0.324,0.079,2.118e5
10.14,4203.02,4623.02,738.407,743.513,51.352,51.846,466.384,0.286,466.385,89.965,86.986,7.14,43.47,-80.534,0.001,0,-0.071,-0.025,83.28,89.94,7.974e4,1.34e4,207.471,0.709,9.791,401.445,337.143,3.164,7613.18,9.751,2702.947,0.393,0.159,0.139,0.095,0.393,1.676e-4,9.664e-4,9.78e-6,0,0,0,0,-9.345e-8,0,0,-15.05,568.159,7.669e-4,322.179,2.308,1.914e8,20.32,324.293,0.015,0.325,0.079,2.12e5
10.155,4214.102,4634.102,739.176,744.289,51.222,51.715,467.69,0.288,467.69,89.965,87.093,7.124,43.47,-80.534,0.001,0,-0.065,-0.033,83.279,89.939,7.964e4,1.33e4,207.297,0.709,9.791,401.945,337.014,3.195,7597.422,9.743,2703.661,0.393,0.159,0.139,0.095,0.393,1.559e-4,7.539e-4,-4.901e-4,0,0,0,0,-7.677e-8,0,0,-15.122,567.337,7.66e-4,322.135,2.31,1.914e8,20.32,324.293,0.005,0.325,0.079,2.122e5
10.16,4217.799,4637.799,739.432,744.547,51.178,51.671,468.126,0.288,468.126,89.965,87.129,7.119,43.47,-80.534,0.001,0,-0.062,-0.036,83.279,89.939,7.961e4,1.327e4,207.239,0.708,9.791,402.073,336.971,3.204,7592.17,9.74,2703.894,0.393,0.159,0.139,0.095,0.393,1.514e-4,5.177e-4,-3.842e-4,0,0,0,0,-7.194e-8,0,0,-15.146,567.063,7.657e-4,322.121,2.311,1.914e8,20.32,324.293,0.007,0.325,0.079,2.122e5
10.167,4223.346,4643.346,739.816,744.935,51.155,51.647,468.779,0.289,468.779,89.965,87.182,7.116,43.47,-80.534,0.001,0,-0.058,-0.039,83.278,89.938,7.958e4,1.324e4,207.178,0.708,9.791,402.222,336.925,3.213,7588.675,9.74,2704.239,0.393,0.159,0.139,0.095,0.393,1.445e-4,7.199e-4,2.983e-4,0,0,0,0,-6.289e-8,0,0,-15.182,566.651,7.652e-4,322.099,2.313,1.914e8,20.32,324.293,0.011,0.326,0.079,2.123e5
