# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
52.032,1.38e4,1.422e4,-10.777,66.827,-9.771,9.772,4029.894,22.647,4029.958,89.678,65.953,0.132,47.99,-81.816,0.784,5.738,-4.08,-7.714,-9.653,88.515,6.122e4,517.095,139.854,0.567,9.765,401.265,303.454,4.814,0,0,7.57,0.476,0.34,0.025,0.111,0.477,0.164,0.814,2.83e-4,0,-0.005,0.007,0.012,-0.025,0,0,-56.5,136.249,2.191e-4,297.06,0.225,5.142e6,20.32,324.293,0.01,4.165,0.01
52.042,1.38e4,1.422e4,-10.875,66.842,-9.771,9.772,4030.553,22.657,4030.617,89.678,65.951,0.132,47.99,-81.816,0.785,5.728,-4.12,-7.687,-9.74,88.515,6.122e4,517.095,139.854,0.567,9.765,401.187,303.454,4.81,0,0,7.574,0.476,0.34,0.025,0.111,0.477,0.164,0.815,-2.798e-4,0,0.007,0.007,0,-0.026,0,0,-56.5,136.251,2.191e-4,297.06,0.225,5.143e6,20.32,324.293,0.01,4.165,0.01
52.052,1.38e4,1.422e4,-10.973,66.857,-9.771,9.772,4031.213,22.666,4031.277,89.678,65.95,0.132,47.99,-81.816,0.786,5.73,-4.16,-7.659,-9.827,88.516,6.122e4,517.095,139.854,0.567,9.765,401.109,303.454,4.806,0,0,7.577,0.476,0.34,0.025,0.111,0.477,0.164,0.817,2.853e-4,0,-0.005,0.007,0.012,-0.026,0,0,-56.5,136.254,2.191e-4,297.06,0.225,5.144e6,20.32,324.293,0.01,4.166,0.01
52.062,1.38e4,1.422e4,-11.07,66.872,-9.771,9.772,4031.872,22.675,4031.936,89.678,65.949,0.132,47.99,-81.816,0.787,5.732,-4.199,-7.632,-9.914,88.516,6.122e4,517.095,139.854,0.567,9.765,401.031,303.454,4.802,0,0,7.58,0.476,0.34,0.025,0.111,0.477,0.165,0.818,4.052e-4,0,-0.005,0.007,0.012,-0.027,0,0,-56.5,136.256,2.191e-4,297.06,0.225,5.145e6,20.32,324.293,0.01,4.166,0.01
52.072,1.38e4,1.422e4,-11.168,66.887,-9.771,9.772,4032.532,22.684,4032.596,89.678,65.948,0.132,47.99,-81.816,0.788,5.735,-4.238,-7.604,-10.001,88.517,6.122e4,517.095,139.854,0.567,9.765,400.952,303.454,4.798,0,0,7.584,0.476,0.34,0.025,0.111,0.477,0.165,0.819,3.777e-4,0,-0.005,0.007,0.012,-0.027,0,0,-56.5,136.258,2.191e-4,297.06,0.225,5.146e6,20.32,324.293,0.01,4.167,0.01
52.082,1.38e4,1.422e4,-11.266,66.902,-9.771,9.772,4033.191,22.693,4033.255,89.678,65.946,0.132,47.99,-81.816,0.789,5.737,-4.277,-7.577,-10.088,88.518,6.122e4,517.095,139.854,0.567,9.765,400.874,303.454,4.794,0,0,7.587,0.476,0.34,0.025,0.111,0.477,0.165,0.82,3.817e-4,0,-0.005,0.007,0.012,-0.028,0,0,-56.5,136.261,2.191e-4,297.06,0.225,5.148e6,20.32,324.293,0.01,4.168,0.01
52.092,1.38e4,1.422e4,-11.364,66.917,-9.771,9.772,4033.851,22.702,4033.914,89.678,65.945,0.132,47.99,-81.816,0.79,5.739,-4.315,-7.549,-10.175,88.518,6.122e4,517.095,139.854,0.567,9.765,400.795,303.454,4.79,0,0,7.591,0.476,0.34,0.025,0.111,0.477,0.166,0.822,1.462e-5,0,-0.005,0.007,0.012,-0.028,0,0,-56.5,136.263,2.191e-4,297.06,0.225,5.149e6,20.32,324.293,0.01,4.168,0.01
52.102,1.38e4,1.422e4,-11.461,66.932,-9.771,9.772,4034.51,22.711,4034.574,89.677,65.944,0.132,47.99,-81.816,0.792,5.729,-4.353,-7.521,-10.262,88.519,6.122e4,517.095,139.854,0.567,9.765,400.717,303.454,4.787,0,0,7.594,0.476,0.34,0.025,0.111,0.477,0.166,0.823,2.961e-4,0,0.007,0.007,0,-0.029,0,0,-56.5,136.266,2.191e-4,297.06,0.225,5.15e6,20.32,324.293,0.01,4.169,0.01
52.112,1.38e4,1.422e4,-11.559,66.948,-9.771,9.772,4035.169,22.72,4035.233,89.677,65.943,0.132,47.99,-81.816,0.793,5.731,-4.39,-7.493,-10.349,88.52,6.122e4,517.095,139.854,0.567,9.765,400.638,303.454,4.783,0,0,7.598,0.476,0.34,0.025,0.111,0.477,0.166,0.824,3.314e-4,0,-0.005,0.007,0.012,-0.029,0,0,-56.5,136.268,2.191e-4,297.06,0.225,5.152e6,20.32,324.293,0.01,4.17,0.01
52.122,1.38e4,1.422e4,-11.657,66.964,-9.771,9.772,4035.829,22.729,4035.893,89.677,65.941,0.132,47.99,-81.816,0.794,5.734,-4.427,-7.464,-10.436,88.52,6.122e4,517.095,139.854,0.567,9.765,400.56,303.454,4.779,0,0,7.601,0.476,0.34,0.025,0.111,0.477,0.167,0.825,7.408e-5,0,-0.005,0.007,0.012,-0.03,0,0,-56.5,136.271,2.191e-4,297.06,0.225,5.153e6,20.32,324.293,0.01,4.171,0.01
52.132,1.38e4,1.422e4,-11.754,66.98,-9.771,9.772,4036.488,22.738,4036.552,89.677,65.94,0.132,47.99,-81.816,0.795,5.736,-4.463,-7.436,-10.523,88.521,6.122e4,517.095,139.854,0.567,9.765,400.482,303.454,4.775,0,0,7.605,0.476,0.34,0.025,0.111,0.477,0.167,0.827,-1.191e-4,0,-0.005,0.007,0.012,-0.03,0,0,-56.5,136.273,2.191e-4,297.06,0.225,5.154e6,20.32,324.293,0.01,4.171,0.01
52.142,1.38e4,1.422e4,-11.852,66.996,-9.771,9.772,4037.147,22.747,4037.211,89.677,65.939,0.133,47.99,-81.816,0.796,5.738,-4.499,-7.408,-10.609,88.522,6.122e4,517.095,139.854,0.567,9.765,400.403,303.454,4.771,0,0,7.609,0.476,0.34,0.025,0.111,0.477,0.167,0.828,-2.007e-4,0,-0.005,0.007,0.012,-0.031,0,0,-56.5,136.276,2.191e-4,297.06,0.226,5.156e6,20.32,324.293,0.01,4.172,0.01
52.152,1.38e4,1.422e4,-11.95,67.012,-9.771,9.772,4037.807,22.756,4037.871,89.677,65.938,0.133,47.99,-81.816,0.798,5.728,-4.535,-7.379,-10.696,88.522,6.122e4,517.095,139.854,0.567,9.765,400.325,303.454,4.767,0,0,7.612,0.476,0.34,0.025,0.111,0.477,0.167,0.829,-2.204e-4,0,0.007,0.007,0,-0.031,0,0,-56.5,136.278,2.191e-4,297.06,0.226,5.157e6,20.32,324.293,0.01,4.174,0.01
52.162,1.38e4,1.422e4,-12.048,67.028,-9.771,9.772,4038.466,22.765,4038.53,89.677,65.936,0.133,47.99,-81.816,0.799,5.73,-4.57,-7.351,-10.782,88.523,6.122e4,517.095,139.854,0.567,9.765,400.247,303.454,4.763,0,0,7.616,0.476,0.34,0.025,0.111,0.477,0.168,0.83,2.528e-4,0,-0.005,0.007,0.012,-0.032,0,0,-56.5,136.281,2.191e-4,297.06,0.226,5.158e6,20.32,324.293,0.01,4.174,0.01
52.172,1.38e4,1.422e4,-12.145,67.044,-9.771,9.772,4039.125,22.775,4039.189,89.677,65.935,0.133,47.99,-81.816,0.8,5.733,-4.605,-7.322,-10.869,88.524,6.122e4,517.095,139.854,0.567,9.765,400.169,303.454,4.76,0,0,7.62,0.476,0.34,0.025,0.111,0.477,0.168,0.832,-2.349e-4,0,-0.005,0.007,0.012,-0.032,0,0,-56.5,136.283,2.191e-4,297.06,0.226,5.16e6,20.32,324.293,0.01,4.175,0.01
52.182,1.38e4,1.422e4,-12.243,67.061,-9.771,9.772,4039.785,22.784,4039.849,89.677,65.934,0.133,47.99,-81.816,0.801,5.735,-4.639,-7.293,-10.955,88.525,6.122e4,517.095,139.854,0.567,9.765,400.091,303.454,4.756,0,0,7.623,0.476,0.34,0.025,0.111,0.477,0.168,0.833,-3.88e-4,0,-0.005,0.007,0.012,-0.033,0,0,-56.5,136.286,2.191e-4,297.06,0.226,5.161e6,20.32,324.293,0.01,4.176,0.01
52.192,1.38e4,1.422e4,-12.341,67.078,-9.772,9.772,4040.444,22.793,4040.508,89.677,65.933,0.133,47.99,-81.816,0.802,5.737,-4.673,-7.265,-11.042,88.525,6.122e4,517.095,139.854,0.567,9.765,400.014,303.454,4.752,0,0,7.627,0.476,0.339,0.025,0.111,0.477,0.169,0.835,-3.382e-4,0,-0.005,0.007,0.012,-0.033,0,0,-56.5,136.289,2.191e-4,297.06,0.226,5.162e6,20.32,324.293,0.01,4.176,0.01
52.202,1.38e4,1.422e4,-12.438,67.094,-9.772,9.772,4041.103,22.802,4041.167,89.677,65.931,0.133,47.99,-81.816,0.804,5.74,-4.707,-7.236,-11.128,88.526,6.122e4,517.095,139.854,0.567,9.765,399.936,303.454,4.748,0,0,7.631,0.476,0.339,0.025,0.111,0.477,0.169,0.836,-1.896e-4,0,-0.005,0.007,0.012,-0.033,0,0,-56.5,136.291,2.192e-4,297.06,0.226,5.164e6,20.32,324.293,0.01,4.177,0.01
52.212,1.38e4,1.422e4,-12.536,67.111,-9.772,9.773,4041.762,22.811,4041.827,89.677,65.93,0.133,47.99,-81.816,0.805,5.729,-4.74,-7.207,-11.214,88.527,6.122e4,517.095,139.854,0.567,9.765,399.859,303.454,4.744,0,0,7.635,0.476,0.339,0.025,0.111,0.477,0.169,0.837,-2.409e-4,0,0.007,0.007,0,-0.034,0,0,-56.5,136.294,2.192e-4,297.06,0.226,5.165e6,20.32,324.293,0.01,4.177,0.01
52.222,1.38e4,1.422e4,-12.634,67.128,-9.772,9.773,4042.422,22.82,4042.486,89.677,65.929,0.133,47.99,-81.816,0.806,5.732,-4.772,-7.178,-11.301,88.527,6.122e4,517.095,139.854,0.567,9.765,399.782,303.454,4.741,0,0,7.639,0.476,0.339,0.025,0.111,0.477,0.17,0.839,5.682e-5,0,-0.005,0.007,0.012,-0.034,0,0,-56.5,136.297,2.192e-4,297.06,0.226,5.167e6,20.32,324.293,0.01,4.178,0.01
52.232,1.38e4,1.422e4,-12.732,67.146,-9.772,9.773,4043.081,22.829,4043.145,89.676,65.928,0.133,47.99,-81.816,0.807,5.734,-4.805,-7.149,-11.387,88.528,6.122e4,517.095,139.854,0.567,9.765,399.705,303.454,4.737,0,0,7.643,0.476,0.339,0.025,0.111,0.477,0.17,0.84,-4.024e-4,0,-0.005,0.007,0.012,-0.035,0,0,-56.5,136.299,2.192e-4,297.06,0.226,5.168e6,20.32,324.293,0.01,4.178,0.01
52.242,1.38e4,1.422e4,-12.829,67.163,-9.772,9.773,4043.74,22.838,4043.804,89.676,65.926,0.133,47.99,-81.816,0.808,5.737,-4.836,-7.12,-11.473,88.529,6.122e4,517.095,139.854,0.567,9.765,399.629,303.454,4.733,0,0,7.647,0.476,0.339,0.025,0.111,0.477,0.17,0.841,1.524e-5,0,-0.005,0.007,0.012,-0.035,0,0,-56.5,136.302,2.192e-4,297.06,0.226,5.169e6,20.32,324.293,0.01,4.179,0.01
52.252,1.38e4,1.422e4,-12.927,67.18,-9.772,9.773,4044.399,22.847,4044.464,89.676,65.925,0.133,47.99,-81.816,0.81,5.739,-4.868,-7.091,-11.559,88.53,6.122e4,517.095,139.854,0.567,9.765,399.553,303.454,4.729,0,0,7.651,0.476,0.339,0.025,0.111,0.477,0.171,0.843,-3.333e-4,0,-0.005,0.007,0.012,-0.036,0,0,-56.5,136.305,2.192e-4,297.06,0.226,5.171e6,20.32,324.293,0.01,4.179,0.01
52.262,1.38e4,1.422e4,-13.025,67.198,-9.772,9.773,4045.058,22.857,4045.123,89.676,65.924,0.133,47.99,-81.816,0.811,5.729,-4.899,-7.062,-11.645,88.531,6.122e4,517.095,139.854,0.567,9.765,399.477,303.454,4.726,0,0,7.655,0.476,0.339,0.025,0.111,0.477,0.171,0.844,1.447e-4,0,0.007,0.007,0,-0.036,0,0,-56.5,136.308,2.192e-4,297.06,0.226,5.172e6,20.32,324.293,0.01,4.18,0.01
52.272,1.38e4,1.422e4,-13.122,67.216,-9.772,9.773,4045.717,22.866,4045.782,89.676,65.922,0.134,47.99,-81.816,0.812,5.731,-4.929,-7.032,-11.731,88.531,6.122e4,517.095,139.854,0.567,9.765,399.401,303.454,4.722,0,0,7.659,0.476,0.339,0.025,0.111,0.477,0.171,0.845,-4.877e-4,0,-0.005,0.007,0.012,-0.037,0,0,-56.5,136.31,2.192e-4,297.06,0.226,5.174e6,20.32,324.293,0.01,4.18,0.01
52.282,1.38e4,1.422e4,-13.22,67.234,-9.772,9.773,4046.377,22.875,4046.441,89.676,65.921,0.134,47.99,-81.816,0.813,5.733,-4.959,-7.003,-11.817,88.532,6.122e4,517.095,139.854,0.567,9.765,399.326,303.454,4.718,0,0,7.663,0.476,0.339,0.025,0.111,0.477,0.172,0.846,-3.005e-4,0,-0.005,0.007,0.012,-0.037,0,0,-56.5,136.313,2.192e-4,297.06,0.226,5.175e6,20.32,324.293,0.01,4.18,0.01
52.292,1.38e4,1.422e4,-13.318,67.252,-9.772,9.773,4047.036,22.884,4047.1,89.676,65.92,0.134,47.99,-81.816,0.815,5.736,-4.989,-6.974,-11.903,88.533,6.122e4,517.095,139.854,0.567,9.765,399.251,303.454,4.714,0,0,7.667,0.476,0.339,0.025,0.111,0.477,0.172,0.848,-2.458e-4,0,-0.005,0.007,0.012,-0.037,0,0,-56.5,136.316,2.192e-4,297.06,0.226,5.177e6,20.32,324.293,0.01,4.181,0.01
52.302,1.38e4,1.422e4,-13.416,67.27,-9.772,9.773,4047.695,22.893,4047.76,89.676,65.919,0.134,47.99,-81.816,0.816,5.738,-5.018,-6.945,-11.988,88.534,6.122e4,517.095,139.854,0.567,9.765,399.176,303.454,4.711,0,0,7.671,0.476,0.339,0.025,0.111,0.477,0.172,0.849,-1.111e-4,0,-0.005,0.007,0.012,-0.038,0,0,-56.5,136.319,2.192e-4,297.06,0.226,5.178e6,20.32,324.293,0.01,4.181,0.01
52.312,1.38e4,1.422e4,-13.513,67.288,-9.772,9.773,4048.354,22.902,4048.419,89.676,65.917,0.134,47.99,-81.816,0.817,5.728,-5.047,-6.916,-12.074,88.534,6.122e4,517.095,139.854,0.567,9.765,399.102,303.454,4.707,0,0,7.675,0.476,0.339,0.025,0.111,0.477,0.173,0.851,-4.863e-4,0,0.007,0.007,0,-0.038,0,0,-56.5,136.322,2.192e-4,297.06,0.227,5.18e6,20.32,324.293,0.01,4.182,0.01
52.322,1.38e4,1.422e4,-13.611,67.307,-9.772,9.773,4049.013,22.912,4049.078,89.676,65.916,0.134,47.99,-81.816,0.818,5.73,-5.075,-6.886,-12.159,88.535,6.122e4,517.095,139.854,0.567,9.765,399.028,303.454,4.703,0,0,7.679,0.476,0.339,0.025,0.111,0.477,0.173,0.852,-3.02e-4,0,-0.005,0.007,0.012,-0.039,0,0,-56.5,136.325,2.192e-4,297.06,0.227,5.181e6,20.32,324.293,0.01,4.182,0.01
52.332,1.38e4,1.422e4,-13.709,67.325,-9.772,9.773,4049.672,22.921,4049.737,89.676,65.915,0.134,47.99,-81.816,0.82,5.733,-5.103,-6.857,-12.245,88.536,6.122e4,517.095,139.854,0.567,9.765,398.954,303.454,4.7,0,0,7.683,0.476,0.339,0.025,0.111,0.477,0.173,0.854,-2.483e-4,0,-0.005,0.007,0.012,-0.039,0,0,-56.5,136.328,2.192e-4,297.06,0.227,5.183e6,20.32,324.293,0.01,4.183,0.01
52.342,1.38e4,1.422e4,-13.806,67.344,-9.772,9.773,4050.331,22.93,4050.396,89.676,65.914,0.134,47.99,-81.816,0.821,5.735,-5.131,-6.828,-12.33,88.537,6.122e4,517.095,139.854,0.567,9.765,398.881,303.454,4.696,0,0,7.688,0.476,0.339,0.025,0.111,0.477,0.174,0.854,-1.321e-4,0,-0.005,0.007,0.012,-0.039,0,0,-56.5,136.331,2.192e-4,297.06,0.227,5.184e6,20.32,324.293,0.01,4.183,0.01
52.352,1.38e4,1.422e4,-13.904,67.363,-9.772,9.773,4050.99,22.939,4051.055,89.676,65.912,0.134,47.99,-81.816,0.822,5.738,-5.158,-6.799,-12.416,88.538,6.122e4,517.095,139.854,0.567,9.765,398.808,303.454,4.693,0,0,7.692,0.476,0.339,0.025,0.111,0.477,0.174,0.855,1.702e-5,0,-0.005,0.007,0.012,-0.04,0,0,-56.5,136.333,2.192e-4,297.06,0.227,5.186e6,20.32,324.293,0.01,4.184,0.01
52.362,1.38e4,1.422e4,-14.002,67.382,-9.772,9.773,4051.649,22.948,4051.714,89.675,65.911,0.134,47.99,-81.816,0.823,5.74,-5.185,-6.77,-12.501,88.539,6.122e4,517.095,139.854,0.567,9.765,398.736,303.454,4.689,0,0,7.696,0.476,0.339,0.025,0.111,0.477,0.174,0.857,-4.635e-4,0,-0.005,0.007,0.012,-0.04,0,0,-56.5,136.336,2.192e-4,297.06,0.227,5.188e6,20.32,324.293,0.01,4.185,0.01
52.372,1.38e4,1.422e4,-14.1,67.401,-9.772,9.773,4052.308,22.957,4052.373,89.675,65.91,0.134,47.99,-81.816,0.824,5.73,-5.211,-6.741,-12.586,88.539,6.122e4,517.095,139.854,0.567,9.765,398.664,303.454,4.686,0,0,7.701,0.476,0.339,0.025,0.111,0.477,0.175,0.858,1.041e-4,0,-0.005,0.007,0.012,-0.041,0,0,-56.5,136.339,2.192e-4,297.06,0.227,5.189e6,20.32,324.293,0.01,4.185,0.01
52.382,1.38e4,1.422e4,-14.197,67.42,-9.772,9.773,4052.967,22.967,4053.033,89.675,65.908,0.135,47.99,-81.816,0.826,5.733,-5.237,-6.711,-12.671,88.54,6.122e4,517.095,139.854,0.567,9.765,398.592,303.454,4.682,0,0,7.705,0.476,0.339,0.025,0.111,0.477,0.175,0.86,3.928e-5,0,-0.005,0.007,0.012,-0.041,0,0,-56.5,136.343,2.192e-4,297.06,0.227,5.191e6,20.32,324.293,0.01,4.186,0.01
52.392,1.38e4,1.422e4,-14.295,67.44,-9.772,9.773,4053.627,22.976,4053.692,89.675,65.907,0.135,47.99,-81.816,0.827,5.735,-5.263,-6.682,-12.757,88.541,6.122e4,517.095,139.854,0.567,9.765,398.521,303.454,4.679,0,0,7.71,0.476,0.339,0.025,0.111,0.477,0.175,0.861,1.218e-4,0,-0.005,0.007,0.012,-0.041,0,0,-56.5,136.346,2.192e-4,297.06,0.227,5.192e6,20.32,324.293,0.01,4.186,0.01
52.402,1.38e4,1.422e4,-14.393,67.459,-9.772,9.773,4054.286,22.985,4054.351,89.675,65.906,0.135,47.99,-81.816,0.828,5.738,-5.288,-6.653,-12.842,88.542,6.122e4,517.095,139.854,0.567,9.765,398.451,303.454,4.675,0,0,7.714,0.476,0.339,0.025,0.111,0.477,0.176,0.862,3.703e-4,0,-0.005,0.007,0.012,-0.042,0,0,-56.5,136.349,2.192e-4,297.06,0.227,5.194e6,20.32,324.293,0.01,4.187,0.01
52.412,1.38e4,1.422e4,-14.491,67.479,-9.772,9.773,4054.944,22.994,4055.01,89.675,65.905,0.135,47.99,-81.816,0.829,5.74,-5.313,-6.624,-12.927,88.543,6.122e4,517.095,139.854,0.567,9.765,398.381,303.454,4.672,0,0,7.718,0.476,0.339,0.025,0.111,0.477,0.176,0.863,4.718e-4,0,-0.005,0.007,0.012,-0.042,0,0,-56.5,136.352,2.193e-4,297.06,0.227,5.196e6,20.32,324.293,0.01,4.187,0.01
52.422,1.38e4,1.422e4,-14.588,67.499,-9.772,9.773,4055.603,23.003,4055.669,89.675,65.903,0.135,47.99,-81.816,0.831,5.73,-5.337,-6.595,-13.011,88.544,6.122e4,517.095,139.854,0.567,9.765,398.311,303.454,4.668,0,0,7.723,0.476,0.339,0.025,0.111,0.477,0.176,0.865,-1.967e-4,0,-0.005,0.007,0.012,-0.043,0,0,-56.5,136.355,2.193e-4,297.06,0.227,5.197e6,20.32,324.293,0.01,4.187,0.01
52.432,1.38e4,1.422e4,-14.686,67.519,-9.772,9.773,4056.262,23.013,4056.328,89.675,65.902,0.135,47.99,-81.816,0.832,5.732,-5.361,-6.566,-13.096,88.545,6.122e4,517.095,139.854,0.567,9.765,398.242,303.454,4.665,0,0,7.728,0.476,0.339,0.025,0.111,0.477,0.176,0.866,2.373e-4,0,-0.005,0.007,0.012,-0.043,0,0,-56.5,136.358,2.193e-4,297.06,0.227,5.199e6,20.32,324.293,0.01,4.188,0.01
52.442,1.38e4,1.422e4,-14.784,67.539,-9.772,9.773,4056.921,23.022,4056.987,89.675,65.901,0.135,47.99,-81.816,0.833,5.735,-5.385,-6.537,-13.181,88.546,6.122e4,517.095,139.854,0.567,9.765,398.173,303.454,4.661,0,0,7.732,0.476,0.339,0.025,0.111,0.477,0.177,0.867,1.728e-4,0,-0.005,0.007,0.012,-0.043,0,0,-56.5,136.361,2.193e-4,297.06,0.227,5.201e6,20.32,324.293,0.01,4.188,0.01
52.452,1.38e4,1.422e4,-14.881,67.559,-9.772,9.773,4057.58,23.031,4057.646,89.675,65.899,0.135,47.99,-81.816,0.834,5.737,-5.408,-6.509,-13.266,88.546,6.122e4,517.095,139.854,0.567,9.765,398.105,303.454,4.658,0,0,7.737,0.476,0.339,0.025,0.111,0.477,0.177,0.868,4.82e-4,0,-0.005,0.007,0.012,-0.044,0,0,-56.5,136.364,2.193e-4,297.06,0.227,5.202e6,20.32,324.293,0.01,4.189,0.01
52.462,1.38e4,1.422e4,-14.979,67.579,-9.772,9.773,4058.239,23.04,4058.305,89.675,65.898,0.135,47.99,-81.816,0.835,5.74,-5.43,-6.48,-13.35,88.547,6.122e4,517.095,139.854,0.567,9.765,398.037,303.454,4.655,0,0,7.741,0.476,0.339,0.025,0.111,0.477,0.177,0.87,3.159e-4,0,-0.005,0.007,0.012,-0.044,0,0,-56.5,136.367,2.193e-4,297.06,0.227,5.204e6,20.32,324.293,0.01,4.189,0.01
52.472,1.38e4,1.422e4,-15.077,67.6,-8.391,10.335,4058.898,23.049,4058.964,89.675,65.897,6.034,47.99,-81.816,NaN,NaN,NaN,NaN,-13.435,88.548,6.122e4,517.095,139.854,0.567,9.765,0,303.454,-14.934,0,0,379.045,23.329,0,23.329,0,23.329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-56.5,136.371,2.193e-4,297.06,0.228,5.206e6,20.32,324.293,0.097,4.19,0.01
52.568,1.38e4,1.422e4,-15.889,67.218,-8.324,10.231,4065.245,23.138,4065.311,89.674,65.313,5.948,47.99,-81.816,NaN,NaN,NaN,NaN,-13.435,88.548,6.122e4,517.095,139.854,0.567,9.765,0,303.454,-14.934,0,0,374.864,23.329,0,23.329,0,23.329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-56.5,136.403,2.193e-4,297.06,0.226,5.177e6,20.32,324.293,0.098,4.19,0.01
52.666,1.38e4,1.422e4,-16.702,66.852,-8.258,10.128,4071.6,23.227,4071.666,89.673,64.732,5.864,47.99,-81.815,NaN,NaN,NaN,NaN,-13.435,88.548,6.122e4,517.095,139.854,0.567,9.765,0,303.454,-14.934,0,0,370.884,23.329,0,23.329,0,23.329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-56.5,136.437,2.194e-4,297.06,0.225,5.151e6,20.32,324.293,0.099,4.19,0.01
52.765,1.379e4,1.421e4,-17.518,66.501,-8.192,10.027,4077.962,23.317,4078.029,89.672,64.153,5.783,47.99,-81.815,NaN,NaN,NaN,NaN,-13.435,88.548,6.122e4,517.095,139.854,0.567,9.765,0,303.454,-14.934,0,0,367.104,23.329,0,23.329,0,23.329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-56.5,136.473,2.194e-4,297.06,0.224,5.125e6,20.32,324.293,0.1,4.19,0.01
52.865,1.379e4,1.421e4,-18.335,66.167,-8.126,9.928,4084.33,23.406,4084.397,89.672,63.576,5.704,47.99,-81.815,NaN,NaN,NaN,NaN,-13.435,88.548,6.122e4,517.095,139.854,0.567,9.765,0,303.454,-14.934,0,0,363.522,23.329,0,23.329,0,23.329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-56.5,136.511,2.195e-4,297.06,0.223,5.101e6,20.32,324.293,0.101,4.19,0.009
52.965,1.379e4,1.421e4,-19.153,65.849,-8.06,9.83,4090.705,23.496,4090.772,89.671,63.001,5.626,47.99,-81.815,NaN,NaN,NaN,NaN,-13.435,88.548,6.122e4,517.095,139.854,0.567,9.765,0,303.454,-14.934,0,0,360.139,23.329,0,23.329,0,23.329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-56.5,136.552,2.196e-4,297.06,0.222,5.078e6,20.32,324.293,0.102,4.19,0.009
53.067,1.379e4,1.421e4,-19.973,65.546,-7.995,9.733,4097.084,23.585,4097.152,89.67,62.429,5.551,47.99,-81.815,NaN,NaN,NaN,NaN,-13.435,88.548,6.122e4,517.095,139.854,0.567,9.765,0,303.454,-14.934,0,0,356.951,23.329,0,23.329,0,23.329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-56.5,136.594,2.196e-4,297.06,0.221,5.056e6,20.32,324.293,0.103,4.19,0.009
53.17,1.379e4,1.421e4,-20.795,65.26,-7.929,9.637,4103.468,23.675,4103.537,89.669,61.859,5.478,47.99,-81.815,NaN,NaN,NaN,NaN,-13.435,88.548,6.122e4,517.095,139.854,0.567,9.765,0,303.454,-14.934,0,0,353.96,23.329,0,23.329,0,23.329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-56.5,136.639,2.197e-4,297.06,0.22,5.035e6,20.32,324.293,0.104,4.191,0.009
53.273,1.378e4,1.42e4,-21.617,64.991,-7.863,9.543,4109.857,23.765,4109.925,89.669,61.29,5.407,47.99,-81.815,NaN,NaN,NaN,NaN,-13.435,88.548,6.122e4,517.095,139.854,0.567,9.765,0,303.454,-14.934,0,0,351.163,23.329,0,23.329,0,23.329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-56.5,136.686,2.198e-4,297.06,0.219,5.016e6,20.32,324.293,0.105,4.191,0.009
53.378,1.378e4,1.42e4,-22.441,64.738,-7.798,9.45,4116.249,23.855,4116.318,89.668,60.724,5.338,47.99,-81.815,NaN,NaN,NaN,NaN,-13.435,88.548,6.122e4,517.095,139.854,0.567,9.765,0,303.454,-14.934,0,0,348.559,23.329,0,23.329,0,23.329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,-56.5,136.735,2.199e-4,297.06,0.218,4.999e6,20.32,324.293,0.106,4.191,0.009
