# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²),MaxQ (kg / ( m* s^2 ))
532.185,5993.639,5993.639,-22.189,22.266,0.027,0.096,327.278,2.516,327.287,89.56,1.85,0.092,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.774,0,329.208,-16.201,0,0,599.805,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.064,90,-23.959,472.233,6.602e-4,316.78,0.07,5.029e6,20.32,324.293,0.5,4.387,0.003,163.646
532.685,5982.548,5982.548,-22.175,22.256,0.028,0.116,326.341,2.516,326.351,89.558,1.896,0.113,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.774,0,329.208,-16.201,0,0,599.863,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.158,90,-23.887,472.971,6.61e-4,316.824,0.07,5.032e6,20.32,324.293,0.5,4.387,0.003,163.712
533.185,5971.463,5971.463,-22.161,22.247,0.027,0.06,325.379,2.515,325.389,89.557,1.952,0.053,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.774,0,329.208,-16.201,0,0,599.808,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.08,90,-23.815,473.708,6.619e-4,316.867,0.07,5.034e6,20.32,324.293,0.5,4.388,0.003,163.788
533.685,5960.386,5960.386,-22.148,22.236,0.028,0.106,324.396,2.515,324.406,89.556,1.979,0.103,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.774,0,329.208,-16.201,0,0,599.868,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.754,90,-23.743,474.445,6.627e-4,316.911,0.07,5.036e6,20.32,324.293,0.5,4.388,0.003,163.83
534.185,5949.316,5949.316,-22.134,22.217,0.027,0.03,323.42,2.515,323.429,89.554,1.928,0.011,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.774,0,329.208,-16.201,0,0,599.806,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.959,90,-23.671,475.181,6.635e-4,316.955,0.07,5.038e6,20.32,324.293,0.5,4.388,0.003,163.765
534.685,5938.252,5938.252,-22.12,22.204,0.028,0.029,322.454,2.515,322.464,89.553,1.933,0.01,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.774,0,329.208,-16.201,0,0,599.818,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.962,90,-23.599,475.917,6.644e-4,316.998,0.07,5.04e6,20.32,324.293,0.5,4.389,0.003,163.776
535.185,5927.196,5927.196,-22.106,22.191,0.028,0.088,321.486,2.515,321.496,89.552,1.938,0.083,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.774,0,329.208,-16.201,0,0,599.868,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.133,90,-23.527,476.653,6.652e-4,317.042,0.07,5.042e6,20.32,324.293,0.5,4.389,0.003,163.786
535.685,5916.146,5916.146,-22.092,22.181,0.028,0.048,320.507,2.515,320.517,89.55,1.98,0.039,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.774,0,329.208,-16.201,0,0,599.824,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.075,90,-23.455,477.388,6.66e-4,317.085,0.07,5.044e6,20.32,324.293,0.5,4.389,0.003,163.839
536.185,5905.104,5905.104,-22.078,22.169,0.028,0.068,319.512,2.514,319.522,89.549,2,0.063,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.774,0,329.208,-16.201,0,0,599.841,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.147,90,-23.383,478.122,6.669e-4,317.129,0.07,5.046e6,20.32,324.293,0.5,4.39,0.003,163.867
536.685,5894.068,5894.068,-22.064,22.158,0.027,0.033,318.504,2.514,318.514,89.548,2.031,0.018,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.774,0,329.208,-16.201,0,0,599.812,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.996,90,-23.311,478.856,6.677e-4,317.172,0.07,5.048e6,20.32,324.293,0.5,4.39,0.003,163.91
537.185,5883.039,5883.039,-22.051,22.143,0.027,0.037,317.491,2.514,317.501,89.546,2.022,0.025,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.774,0,329.208,-16.201,0,0,599.815,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.972,90,-23.24,479.59,6.685e-4,317.216,0.07,5.05e6,20.32,324.293,0.5,4.39,0.003,163.9
537.685,5872.017,5872.017,-22.037,22.129,0.027,0.028,316.483,2.514,316.493,89.545,2.009,0.005,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.774,0,329.208,-16.201,0,0,599.812,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.026,90,-23.168,480.323,6.694e-4,317.259,0.069,5.052e6,20.32,324.293,0.5,4.391,0.003,163.884
538.185,5861.002,5861.002,-22.023,22.115,0.027,0.043,315.478,2.514,315.488,89.543,2.011,0.033,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.774,0,329.208,-16.201,0,0,599.819,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.093,90,-23.097,481.056,6.702e-4,317.302,0.069,5.054e6,20.32,324.293,0.5,4.391,0.003,163.889
538.685,5849.994,5849.994,-22.01,22.103,0.027,0.049,314.468,2.514,314.478,89.542,2.028,0.04,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.774,0,329.208,-16.201,0,0,599.816,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.944,90,-23.025,481.788,6.71e-4,317.346,0.069,5.056e6,20.32,324.293,0.5,4.391,0.003,163.912
539.185,5838.992,5838.992,-21.996,22.088,0.027,0.098,313.459,2.514,313.469,89.541,2.008,0.094,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.774,0,329.208,-16.201,0,0,599.855,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.803,90,-22.953,482.52,6.718e-4,317.389,0.069,5.058e6,20.32,324.293,0.5,4.391,0.003,163.885
539.685,5827.998,5827.998,-21.982,22.07,0.027,0.074,312.467,2.513,312.477,89.539,1.961,0.068,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.774,0,329.208,-16.201,0,0,599.817,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.814,90,-22.882,483.251,6.727e-4,317.432,0.069,5.06e6,20.32,324.293,0.5,4.392,0.003,163.821
540.185,5817.01,5817.01,-21.969,22.053,0.027,0.027,311.495,2.513,311.505,89.538,1.927,0.006,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.774,0,329.208,-16.201,0,0,599.788,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.947,90,-22.811,483.982,6.735e-4,317.476,0.069,5.062e6,20.32,324.293,0.5,4.392,0.003,163.777
540.685,5806.029,5806.029,-21.956,22.04,0.027,0.059,310.531,2.513,310.541,89.536,1.93,0.053,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.774,0,329.208,-16.201,0,0,599.81,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.054,90,-22.739,484.712,6.743e-4,317.519,0.069,5.064e6,20.32,324.293,0.5,4.392,0.003,163.783
541.185,5795.054,5795.054,-21.942,22.029,0.027,0.091,309.56,2.513,309.57,89.535,1.956,0.086,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.774,0,329.208,-16.201,0,0,599.837,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.156,90,-22.668,485.442,6.751e-4,317.562,0.069,5.066e6,20.32,324.293,0.5,4.393,0.003,163.819
541.685,5784.087,5784.087,-21.929,22.02,0.027,0.036,308.571,2.513,308.581,89.533,1.999,0.024,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.774,0,329.208,-16.201,0,0,599.782,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.06,90,-22.597,486.172,6.76e-4,317.605,0.069,5.068e6,20.32,324.293,0.5,4.393,0.003,163.875
542.185,5773.126,5773.126,-21.915,22.007,0.026,0.031,307.568,2.513,307.578,89.532,2.011,0.017,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.774,0,329.208,-16.201,0,0,599.781,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.98,90,-22.525,486.901,6.768e-4,317.649,0.069,5.07e6,20.32,324.293,0.5,4.393,0.003,163.894
542.685,5762.171,5762.171,-21.902,21.993,0.028,0.168,306.564,2.512,306.575,89.53,2.003,0.166,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.774,0,329.208,-16.201,0,0,599.947,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.639,90,-22.454,487.629,6.776e-4,317.692,0.069,5.072e6,20.32,324.293,0.5,4.394,0.003,163.884
543.185,5751.224,5751.224,-21.888,21.972,0.026,0.107,305.584,2.512,305.594,89.529,1.92,0.103,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.775,0,329.208,-16.201,0,0,599.807,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.696,90,-22.383,488.358,6.784e-4,317.735,0.069,5.074e6,20.32,324.293,0.5,4.394,0.003,163.766
543.685,5740.283,5740.283,-21.875,21.955,0.026,0.063,304.636,2.512,304.647,89.528,1.869,0.058,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.775,0,329.208,-16.201,0,0,599.764,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.746,90,-22.312,489.085,6.792e-4,317.778,0.069,5.075e6,20.32,324.293,0.5,4.394,0.003,163.701
544.185,5729.349,5729.349,-21.862,21.939,0.026,0.06,303.709,2.512,303.72,89.526,1.84,0.054,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.775,0,329.208,-16.201,0,0,599.775,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.966,90,-22.241,489.813,6.801e-4,317.821,0.069,5.077e6,20.32,324.293,0.5,4.395,0.003,163.669
544.685,5718.421,5718.421,-21.849,21.929,0.026,0.067,302.783,2.512,302.793,89.525,1.867,0.061,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.775,0,329.208,-16.201,0,0,599.78,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.736,90,-22.17,490.54,6.809e-4,317.864,0.069,5.079e6,20.32,324.293,0.5,4.395,0.003,163.705
545.185,5707.5,5707.5,-21.836,21.913,0.026,0.068,301.857,2.512,301.868,89.523,1.836,0.063,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.775,0,329.208,-16.201,0,0,599.782,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.701,90,-22.099,491.266,6.817e-4,317.907,0.069,5.081e6,20.32,324.293,0.5,4.395,0.003,163.668
545.685,5696.585,5696.585,-21.823,21.897,0.026,0.091,300.947,2.512,300.958,89.522,1.804,0.087,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.775,0,329.208,-16.201,0,0,599.809,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.005,90,-22.028,491.992,6.825e-4,317.95,0.069,5.083e6,20.32,324.293,0.5,4.396,0.003,163.63
546.185,5685.677,5685.677,-21.81,21.888,0.026,0.103,300.034,2.511,300.044,89.52,1.848,0.099,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.775,0,329.208,-16.201,0,0,599.815,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.075,90,-21.957,492.718,6.833e-4,317.993,0.069,5.085e6,20.32,324.293,0.5,4.396,0.003,163.683
546.685,5674.775,5674.775,-21.797,21.879,0.026,0.08,299.098,2.511,299.108,89.519,1.898,0.076,28.61,-80.597,NaN,NaN,NaN,NaN,57.515,89.789,6.12e4,517.095,172.581,0.586,9.775,0,329.208,-16.201,0,0,599.775,113.798,0,113.798,0,113.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.734,90,-21.886,493.443,6.841e-4,318.036,0.069,5.087e6,20.32,324.293,0.5,4.396,0.003,163.746
